Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1041732,-,-,-,26.05,-81.02,-5,4,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2012,1,1,0,0,0,0,0,0,0,0,0,15,173.11,0,0.11,1.2000000000000002,87.19,18,1020,N/A
2012,1,1,0,30,0,0,0,0,0,0,0,15,176.93,0,0.11,1.2000000000000002,92.84,17,1020,N/A
2012,1,1,1,0,0,0,0,0,0,0,0,16,171.97,0,0.11,1.2000000000000002,93.93,17,1020,N/A
2012,1,1,1,30,0,0,0,0,0,0,0,16,165.43,0,0.11,1.2000000000000002,93.91,17,1020,N/A
2012,1,1,2,0,0,0,0,0,0,0,0,16,158.73,0,0.11,1.2000000000000002,94.88,17,1020,N/A
2012,1,1,2,30,0,0,0,0,0,0,0,16,152,0,0.11,1.1,94.87,17,1020,N/A
2012,1,1,3,0,0,0,0,0,0,0,0,16,145.26,0,0.11,1.1,95.72,17,1020,N/A
2012,1,1,3,30,0,0,0,0,0,0,0,16,138.55,0,0.11,1.1,95.73,17,1020,N/A
2012,1,1,4,0,0,0,0,0,0,0,0,16,131.87,0,0.11,1.1,96.49000000000001,17,1020,N/A
2012,1,1,4,30,0,0,0,0,0,0,0,16,125.23,0,0.11,1.1,96.51,17,1020,N/A
2012,1,1,5,0,0,0,0,0,0,0,0,16,118.64,0,0.11,1.2000000000000002,97.18,17,1020,N/A
2012,1,1,5,30,0,0,0,0,0,0,0,16,112.12,0,0.11,1.2000000000000002,100,16,1020,N/A
2012,1,1,6,0,0,0,0,0,0,0,0,16,105.68,0,0.11,1.4000000000000001,100,16,1020,N/A
2012,1,1,6,30,0,0,0,0,0,0,0,16,99.34,0,0.11,1.4000000000000001,100,16,1020,N/A
2012,1,1,7,0,0,0,0,0,0,0,0,16,93.12,0,0.11,1.4000000000000001,100,16,1020,N/A
2012,1,1,7,30,19,208,30,19,208,30,0,16,87.05,0,0.11,1.7000000000000002,97.15,17,1020,N/A
2012,1,1,8,0,43,463,114,43,463,114,0,17,81.18,0,0.11,2,95.02,19,1020,N/A
2012,1,1,8,30,59,612,212,59,612,212,0,17,75.53,0,0.11,2,89.28,20,1020,N/A
2012,1,1,9,0,70,711,311,70,711,311,0,17,70.18,0,0.11,2,78.28,21,1020,N/A
2012,1,1,9,30,78,774,403,78,774,403,0,17,65.19,0,0.11,1.9000000000000001,73.64,22,1020,N/A
2012,1,1,10,0,84,818,485,84,818,485,0,16,60.660000000000004,0,0.11,1.8,66.2,23,1020,N/A
2012,1,1,10,30,89,849,555,89,849,555,0,16,56.7,0,0.11,1.7000000000000002,66.17,23,1020,N/A
2012,1,1,11,0,94,867,610,94,867,610,0,16,53.43,0,0.11,1.6,62.27,24,1020,N/A
2012,1,1,11,30,96,881,651,96,881,651,0,16,50.99,0,0.11,1.5,62.24,24,1020,N/A
2012,1,1,12,0,101,881,673,101,881,673,0,16,49.5,0,0.11,1.5,61.72,24,1020,N/A
2012,1,1,12,30,101,882,679,101,882,679,0,16,49.06,0,0.11,1.5,61.690000000000005,24,1020,N/A
2012,1,1,13,0,98,883,670,98,883,670,0,15,49.68,0,0.11,1.5,57.29,25,1020,N/A
2012,1,1,13,30,97,872,642,97,872,642,0,15,51.33,0,0.11,1.5,57.27,25,1020,N/A
2012,1,1,14,0,97,847,596,97,847,596,0,15,53.910000000000004,0,0.11,1.6,56.410000000000004,25,1020,N/A
2012,1,1,14,30,93,821,537,93,821,537,0,15,57.300000000000004,0,0.11,1.5,59.870000000000005,24,1020,N/A
2012,1,1,15,0,90,779,463,90,779,463,0,15,61.370000000000005,0,0.11,1.5,59.22,24,1020,N/A
2012,1,1,15,30,83,728,379,83,728,379,1,15,65.98,0,0.11,1.3,59.230000000000004,24,1020,N/A
2012,1,1,16,0,76,645,285,76,645,285,0,16,71.03,0,0.11,1.1,61.54,24,1020,N/A
2012,1,1,16,30,62,539,188,62,539,188,0,16,76.44,0,0.11,1,65.35,23,1020,N/A
2012,1,1,17,0,42,376,94,42,376,94,0,16,82.12,0,0.11,0.9,68.97,22,1020,N/A
2012,1,1,17,30,14,117,18,14,117,18,1,16,88.03,0,0.11,1,73.32000000000001,21,1020,N/A
2012,1,1,18,0,0,0,0,0,0,0,0,14,94.13,0,0.11,1.1,68.29,21,1020,N/A
2012,1,1,18,30,0,0,0,0,0,0,0,14,100.37,0,0.11,1.1,72.62,20,1020,N/A
2012,1,1,19,0,0,0,0,0,0,0,0,14,106.73,0,0.11,1.2000000000000002,72.9,20,1020,N/A
2012,1,1,19,30,0,0,0,0,0,0,0,14,113.18,0,0.11,1.2000000000000002,77.57000000000001,19,1020,N/A
2012,1,1,20,0,0,0,0,0,0,0,0,15,119.72,0,0.11,1.4000000000000001,79.07000000000001,19,1020,N/A
2012,1,1,20,30,0,0,0,0,0,0,1,15,126.31,0,0.11,1.5,84.16,18,1020,N/A
2012,1,1,21,0,0,0,0,0,0,0,3,15,132.96,0,0.11,1.6,87.07000000000001,18,1020,N/A
2012,1,1,21,30,0,0,0,0,0,0,1,15,139.65,0,0.11,1.7000000000000002,92.71000000000001,17,1020,N/A
2012,1,1,22,0,0,0,0,0,0,0,0,16,146.37,0,0.11,1.8,95.24,17,1020,N/A
2012,1,1,22,30,0,0,0,0,0,0,1,16,153.1,0,0.11,1.8,95.21000000000001,17,1020,N/A
2012,1,1,23,0,0,0,0,0,0,0,0,16,159.83,0,0.11,1.9000000000000001,96.11,17,1020,N/A
2012,1,1,23,30,0,0,0,0,0,0,0,16,166.52,0,0.11,1.8,100,16,1020,N/A
2012,1,2,0,0,0,0,0,0,0,0,0,16,172.97,0,0.11,1.7000000000000002,100,16,1020,N/A
2012,1,2,0,30,0,0,0,0,0,0,0,15,176.87,0,0.11,1.6,100,15,1020,N/A
2012,1,2,1,0,0,0,0,0,0,0,0,15,172.04,0,0.11,1.5,100,15,1020,N/A
2012,1,2,1,30,0,0,0,0,0,0,0,15,165.51,0,0.11,1.4000000000000001,100,15,1020,N/A
2012,1,2,2,0,0,0,0,0,0,0,0,15,158.82,0,0.11,1.4000000000000001,100,15,1020,N/A
2012,1,2,2,30,0,0,0,0,0,0,0,14,152.08,0,0.11,1.4000000000000001,100,14,1020,N/A
2012,1,2,3,0,0,0,0,0,0,0,0,14,145.35,0,0.11,1.4000000000000001,100,14,1020,N/A
2012,1,2,3,30,0,0,0,0,0,0,0,14,138.64000000000001,0,0.11,1.4000000000000001,100,14,1010,N/A
2012,1,2,4,0,0,0,0,0,0,0,0,14,131.95,0,0.11,1.4000000000000001,100,14,1010,N/A
2012,1,2,4,30,0,0,0,0,0,0,0,14,125.31,0,0.11,1.4000000000000001,100,14,1010,N/A
2012,1,2,5,0,0,0,0,0,0,0,0,14,118.72,0,0.11,1.5,100,14,1010,N/A
2012,1,2,5,30,0,0,0,0,0,0,0,14,112.19,0,0.11,1.5,100,14,1020,N/A
2012,1,2,6,0,0,0,0,0,0,0,1,14,105.75,0,0.11,1.5,100,14,1020,N/A
2012,1,2,6,30,0,0,0,0,0,0,0,14,99.4,0,0.11,1.4000000000000001,100,14,1020,N/A
2012,1,2,7,0,0,0,0,0,0,0,0,14,93.18,0,0.11,1.4000000000000001,100,14,1020,N/A
2012,1,2,7,30,19,224,30,19,224,30,0,16,87.11,0,0.11,1.6,100,16,1020,N/A
2012,1,2,8,0,42,483,116,42,483,116,1,16,81.22,0,0.11,1.8,93.66,18,1020,N/A
2012,1,2,8,30,57,632,214,57,632,214,0,16,75.57000000000001,0,0.11,2.1,88,19,1020,N/A
2012,1,2,9,0,120,361,242,67,723,312,3,16,70.21000000000001,0,0.11,2.4000000000000004,81.78,20,1020,N/A
2012,1,2,9,30,137,478,338,75,783,403,8,16,65.21000000000001,0,0.11,2.5,76.91,21,1020,N/A
2012,1,2,10,0,164,504,410,85,812,483,8,16,60.660000000000004,0,0.11,2.8000000000000003,70.45,22,1020,N/A
2012,1,2,10,30,178,544,477,89,840,551,8,16,56.68,0,0.11,3,66.29,23,1020,N/A
2012,1,2,11,0,203,533,521,96,851,604,8,16,53.4,0,0.11,3.3000000000000003,63.410000000000004,24,1020,N/A
2012,1,2,11,30,98,863,642,98,863,642,1,16,50.94,0,0.11,3.5,63.370000000000005,24,1010,N/A
2012,1,2,12,0,272,408,537,104,859,662,3,17,49.43,0,0.11,3.8000000000000003,65.56,24,1010,N/A
2012,1,2,12,30,311,245,473,104,858,668,3,17,48.97,0,0.11,4,65.53,24,1010,N/A
2012,1,2,13,0,249,22,264,141,769,640,4,17,49.57,0,0.11,4.3,66.97,24,1010,N/A
2012,1,2,13,30,76,0,76,138,756,612,7,17,51.21,0,0.11,4.5,66.97,24,1010,N/A
2012,1,2,14,0,165,0,165,141,720,567,4,17,53.79,0,0.11,4.800000000000001,66.26,24,1010,N/A
2012,1,2,14,30,162,0,162,135,691,510,4,17,57.17,0,0.11,5,70.37,23,1010,N/A
2012,1,2,15,0,183,19,192,128,647,439,7,16,61.230000000000004,0,0.11,5.2,66.23,23,1010,N/A
2012,1,2,15,30,147,398,310,117,592,359,8,16,65.84,0,0.11,5.300000000000001,70.38,22,1010,N/A
2012,1,2,16,0,101,462,252,98,533,273,7,14,70.89,0,0.11,5.4,67.13,21,1010,N/A
2012,1,2,16,30,80,0,80,80,426,181,3,14,76.3,0,0.11,5.2,71.41,20,1010,N/A
2012,1,2,17,0,41,0,41,50,305,93,7,12,81.99,4,0.11,5,67.18,19,1020,N/A
2012,1,2,17,30,8,0,8,16,71,18,7,12,87.9,4,0.11,4.9,71.53,18,1020,N/A
2012,1,2,18,0,0,0,0,0,0,0,7,11,93.99,0,0.11,4.800000000000001,68.01,17,1020,N/A
2012,1,2,18,30,0,0,0,0,0,0,7,11,100.23,0,0.11,4.9,72.49,16,1020,N/A
2012,1,2,19,0,0,0,0,0,0,0,7,9,106.59,0,0.11,5,64.84,16,1020,N/A
2012,1,2,19,30,0,0,0,0,0,0,7,9,113.05,0,0.11,5.300000000000001,69.15,15,1020,N/A
2012,1,2,20,0,0,0,0,0,0,0,7,8,119.59,0,0.11,5.6000000000000005,63.89,15,1020,N/A
2012,1,2,20,30,0,0,0,0,0,0,7,8,126.19,0,0.11,5.4,68.15,14,1020,N/A
2012,1,2,21,0,0,0,0,0,0,0,3,7,132.84,0,0.11,5.300000000000001,64.99,14,1020,N/A
2012,1,2,21,30,0,0,0,0,0,0,3,7,139.53,0,0.11,4.6000000000000005,69.34,13,1020,N/A
2012,1,2,22,0,0,0,0,0,0,0,7,7,146.24,0,0.11,3.9000000000000004,67.81,13,1020,N/A
2012,1,2,22,30,0,0,0,0,0,0,7,7,152.98,0,0.11,3.8000000000000003,72.37,12,1020,N/A
2012,1,2,23,0,0,0,0,0,0,0,7,7,159.71,0,0.11,3.8000000000000003,71.66,12,1020,N/A
2012,1,2,23,30,0,0,0,0,0,0,4,7,166.39000000000001,0,0.11,4,76.54,11,1020,N/A
2012,1,3,0,0,0,0,0,0,0,0,7,7,172.84,0,0.11,4.2,77.09,11,1020,N/A
2012,1,3,0,30,0,0,0,0,0,0,7,7,176.79,0,0.11,4.5,82.4,10,1020,N/A
2012,1,3,1,0,0,0,0,0,0,0,4,7,172.1,0,0.11,4.800000000000001,83.59,10,1020,N/A
2012,1,3,1,30,0,0,0,0,0,0,7,7,165.59,0,0.11,4.6000000000000005,83.60000000000001,10,1020,N/A
2012,1,3,2,0,0,0,0,0,0,0,3,7,158.9,0,0.11,4.6000000000000005,82.95,10,1020,N/A
2012,1,3,2,30,0,0,0,0,0,0,4,7,152.17000000000002,0,0.11,4.5,82.95,10,1020,N/A
2012,1,3,3,0,0,0,0,0,0,0,4,6,145.44,0,0.11,4.5,81.07000000000001,10,1020,N/A
2012,1,3,3,30,0,0,0,0,0,0,4,6,138.72,0,0.11,4.3,86.69,10,1020,N/A
2012,1,3,4,0,0,0,0,0,0,0,0,6,132.03,0,0.11,4.2,84.52,10,1020,N/A
2012,1,3,4,30,0,0,0,0,0,0,4,6,125.39,0,0.11,4.3,84.53,10,1020,N/A
2012,1,3,5,0,0,0,0,0,0,0,7,6,118.79,0,0.11,4.5,76.68,10,1020,N/A
2012,1,3,5,30,0,0,0,0,0,0,7,6,112.26,0,0.11,4.9,76.71000000000001,10,1020,N/A
2012,1,3,6,0,0,0,0,0,0,0,7,5,105.81,0,0.11,5.300000000000001,73.78,10,1020,N/A
2012,1,3,6,30,0,0,0,0,0,0,7,5,99.46000000000001,0,0.11,5.800000000000001,73.83,10,1020,N/A
2012,1,3,7,0,0,0,0,0,0,0,7,4,93.23,0,0.11,6.4,66.48,11,1020,N/A
2012,1,3,7,30,12,0,12,22,178,31,7,5,87.15,4,0.11,6.9,66.52,11,1020,N/A
2012,1,3,8,0,48,0,48,46,484,120,8,3,81.26,0,0.11,7.4,60.52,11,1020,N/A
2012,1,3,8,30,81,366,172,62,651,224,8,3,75.60000000000001,0,0.11,7.7,60.54,11,1020,N/A
2012,1,3,9,0,84,591,284,67,784,333,7,1,70.23,0,0.11,8,52.11,11,1020,N/A
2012,1,3,9,30,102,634,368,75,851,432,7,1,65.22,0,0.11,7.800000000000001,52.120000000000005,11,1020,N/A
2012,1,3,10,0,74,918,524,74,918,524,0,0,60.660000000000004,0,0.11,7.7,44.57,11,1020,N/A
2012,1,3,10,30,78,950,600,78,950,600,0,0,56.660000000000004,0,0.11,7.5,44.550000000000004,11,1020,N/A
2012,1,3,11,0,78,979,662,78,979,662,0,-2,53.36,0,0.11,7.300000000000001,36.97,12,1020,N/A
2012,1,3,11,30,80,994,707,80,994,707,0,-2,50.88,0,0.11,7,36.94,12,1020,N/A
2012,1,3,12,0,80,1003,734,80,1003,734,0,-3,49.36,0,0.11,6.800000000000001,34.42,12,1020,N/A
2012,1,3,12,30,81,1006,743,81,1006,743,0,-3,48.870000000000005,0,0.11,6.5,34.410000000000004,12,1020,N/A
2012,1,3,13,0,90,982,729,90,982,729,0,-3,49.46,0,0.11,6.300000000000001,33.13,12,1020,N/A
2012,1,3,13,30,88,974,700,88,974,700,0,-3,51.09,0,0.11,6,33.12,12,1020,N/A
2012,1,3,14,0,85,962,655,85,962,655,0,-4,53.65,0,0.11,5.7,32.24,12,1020,N/A
2012,1,3,14,30,81,940,593,81,940,593,0,-4,57.03,0,0.11,5.4,32.25,12,1020,N/A
2012,1,3,15,0,75,914,517,75,914,517,0,-4,61.09,0,0.11,5.1000000000000005,31.39,12,1020,N/A
2012,1,3,15,30,70,870,428,70,870,428,0,-4,65.7,0,0.11,4.7,33.54,11,1020,N/A
2012,1,3,16,0,65,797,328,65,797,328,0,-4,70.75,0,0.11,4.4,32.49,11,1020,N/A
2012,1,3,16,30,55,699,222,55,699,222,0,-4,76.16,0,0.11,3.6,34.730000000000004,10,1020,N/A
2012,1,3,17,0,39,545,117,39,545,117,0,-3,81.85000000000001,0,0.11,2.8000000000000003,42.37,9,1020,N/A
2012,1,3,17,30,17,237,26,17,237,26,0,-3,87.76,0,0.11,2.5,45.35,8,1020,N/A
2012,1,3,18,0,0,0,0,0,0,0,0,-2,93.86,0,0.11,2.4000000000000004,50.93,7,1020,N/A
2012,1,3,18,30,0,0,0,0,0,0,0,-2,100.10000000000001,0,0.11,2.3000000000000003,54.57,6,1020,N/A
2012,1,3,19,0,0,0,0,0,0,0,0,-2,106.46000000000001,0,0.11,2.2,53.800000000000004,6,1020,N/A
2012,1,3,19,30,0,0,0,0,0,0,0,-2,112.92,0,0.11,2.1,53.82,6,1020,N/A
2012,1,3,20,0,0,0,0,0,0,0,0,-2,119.46000000000001,0,0.11,2.1,53.04,6,1020,N/A
2012,1,3,20,30,0,0,0,0,0,0,0,-2,126.06,0,0.11,2,56.85,5,1020,N/A
2012,1,3,21,0,0,0,0,0,0,0,0,-3,132.71,0,0.11,2,55.95,5,1020,N/A
2012,1,3,21,30,0,0,0,0,0,0,0,-3,139.4,0,0.11,2,60,4,1020,N/A
2012,1,3,22,0,0,0,0,0,0,0,0,-3,146.12,0,0.11,2.1,59.26,4,1020,N/A
2012,1,3,22,30,0,0,0,0,0,0,0,-3,152.85,0,0.11,2.2,59.25,4,1020,N/A
2012,1,3,23,0,0,0,0,0,0,0,0,-3,159.58,0,0.11,2.4000000000000004,58.56,4,1020,N/A
2012,1,3,23,30,0,0,0,0,0,0,0,-3,166.26,0,0.11,2.5,58.550000000000004,4,1020,N/A
2012,1,4,0,0,0,0,0,0,0,0,0,-3,172.70000000000002,0,0.11,2.6,58.120000000000005,4,1020,N/A
2012,1,4,0,30,0,0,0,0,0,0,0,-3,176.71,0,0.11,2.7,62.35,3,1020,N/A
2012,1,4,1,0,0,0,0,0,0,0,0,-3,172.15,0,0.11,2.9000000000000004,62.27,3,1020,N/A
2012,1,4,1,30,0,0,0,0,0,0,0,-3,165.67000000000002,0,0.11,3,62.26,3,1020,N/A
2012,1,4,2,0,0,0,0,0,0,0,0,-3,158.98,0,0.11,3.1,62.68,3,1020,N/A
2012,1,4,2,30,0,0,0,0,0,0,0,-3,152.25,0,0.11,3.2,62.67,3,1020,N/A
2012,1,4,3,0,0,0,0,0,0,0,0,-3,145.52,0,0.11,3.3000000000000003,63.21,3,1020,N/A
2012,1,4,3,30,0,0,0,0,0,0,0,-3,138.8,0,0.11,3.2,67.86,2,1020,N/A
2012,1,4,4,0,0,0,0,0,0,0,0,-3,132.11,0,0.11,3.2,68.58,2,1020,N/A
2012,1,4,4,30,0,0,0,0,0,0,0,-3,125.46000000000001,0,0.11,3.2,68.60000000000001,2,1020,N/A
2012,1,4,5,0,0,0,0,0,0,0,0,-3,118.86,0,0.11,3.2,68.92,2,1020,N/A
2012,1,4,5,30,0,0,0,0,0,0,0,-3,112.33,0,0.11,3.1,74.05,2,1020,N/A
2012,1,4,6,0,0,0,0,0,0,0,0,-3,105.87,0,0.11,3.1,74.08,2,1020,N/A
2012,1,4,6,30,0,0,0,0,0,0,0,-3,99.52,0,0.11,3.2,74.10000000000001,2,1020,N/A
2012,1,4,7,0,0,0,0,0,0,0,0,-3,93.28,0,0.11,3.4000000000000004,69.33,2,1020,N/A
2012,1,4,7,30,19,271,32,19,271,32,0,-3,87.2,0,0.11,3.6,64.59,3,1020,N/A
2012,1,4,8,0,41,537,122,41,537,122,0,-2,81.3,0,0.11,3.9000000000000004,61.09,4,1030,N/A
2012,1,4,8,30,55,688,226,55,688,226,0,-2,75.62,0,0.11,3.8000000000000003,56.980000000000004,5,1030,N/A
2012,1,4,9,0,67,772,328,67,772,328,0,-1,70.24,0,0.11,3.8000000000000003,56.910000000000004,6,1030,N/A
2012,1,4,9,30,75,834,424,75,834,424,0,-1,65.22,0,0.11,3.8000000000000003,49.620000000000005,8,1030,N/A
2012,1,4,10,0,89,849,506,89,849,506,0,0,60.64,0,0.11,3.9000000000000004,52.67,10,1030,N/A
2012,1,4,10,30,94,881,578,94,881,578,0,0,56.63,0,0.11,3.8000000000000003,49.26,11,1020,N/A
2012,1,4,11,0,99,899,636,99,899,636,0,4,53.31,0,0.11,3.8000000000000003,58.54,12,1020,N/A
2012,1,4,11,30,101,913,678,101,913,678,0,4,50.82,0,0.11,3.6,54.79,13,1020,N/A
2012,1,4,12,0,103,918,703,103,918,703,0,5,49.27,0,0.11,3.5,57.07,14,1020,N/A
2012,1,4,12,30,103,920,710,103,920,710,0,5,48.77,0,0.11,3.3000000000000003,53.480000000000004,15,1020,N/A
2012,1,4,13,0,106,909,698,106,909,698,0,6,49.35,0,0.11,3.2,52.03,16,1020,N/A
2012,1,4,13,30,104,899,670,104,899,670,0,6,50.96,0,0.11,3.1,52,16,1020,N/A
2012,1,4,14,0,101,880,625,101,880,625,0,6,53.52,0,0.11,3,52.59,16,1020,N/A
2012,1,4,14,30,97,855,565,97,855,565,0,6,56.89,0,0.11,2.9000000000000004,52.58,16,1020,N/A
2012,1,4,15,0,93,816,489,93,816,489,0,6,60.95,0,0.11,2.9000000000000004,49.68,17,1020,N/A
2012,1,4,15,30,86,766,403,86,766,403,0,6,65.55,0,0.11,2.7,52.93,16,1020,N/A
2012,1,4,16,0,77,690,306,77,690,306,0,6,70.61,0,0.11,2.5,54.59,16,1020,N/A
2012,1,4,16,30,64,585,205,64,585,205,0,6,76.01,0,0.11,2.1,62.06,14,1020,N/A
2012,1,4,17,0,45,419,106,45,419,106,0,6,81.7,0,0.11,1.8,66.31,13,1020,N/A
2012,1,4,17,30,17,146,23,17,146,23,0,6,87.62,0,0.11,1.9000000000000001,70.82000000000001,12,1020,N/A
2012,1,4,18,0,0,0,0,0,0,0,0,5,93.72,0,0.11,2.1,70.77,11,1020,N/A
2012,1,4,18,30,0,0,0,0,0,0,0,5,99.96000000000001,0,0.11,2.2,70.79,11,1020,N/A
2012,1,4,19,0,0,0,0,0,0,0,0,5,106.32000000000001,0,0.11,2.3000000000000003,68.54,11,1020,N/A
2012,1,4,19,30,0,0,0,0,0,0,0,5,112.79,0,0.11,2.3000000000000003,73.26,10,1020,N/A
2012,1,4,20,0,0,0,0,0,0,0,0,4,119.32000000000001,0,0.11,2.3000000000000003,70.38,10,1020,N/A
2012,1,4,20,30,0,0,0,0,0,0,0,4,125.93,0,0.11,2.3000000000000003,75.25,9,1020,N/A
2012,1,4,21,0,0,0,0,0,0,0,0,4,132.58,0,0.11,2.3000000000000003,71.96000000000001,9,1020,N/A
2012,1,4,21,30,0,0,0,0,0,0,0,4,139.27,0,0.11,2.3000000000000003,71.95,9,1020,N/A
2012,1,4,22,0,0,0,0,0,0,0,0,3,145.99,0,0.11,2.3000000000000003,68.42,9,1020,N/A
2012,1,4,22,30,0,0,0,0,0,0,0,3,152.73,0,0.11,2.3000000000000003,73.19,8,1020,N/A
2012,1,4,23,0,0,0,0,0,0,0,0,2,159.45000000000002,0,0.11,2.4000000000000004,69.39,8,1020,N/A
2012,1,4,23,30,0,0,0,0,0,0,0,2,166.13,0,0.11,2.4000000000000004,69.37,8,1020,N/A
2012,1,5,0,0,0,0,0,0,0,0,0,2,172.56,0,0.11,2.5,66.05,8,1020,N/A
2012,1,5,0,30,0,0,0,0,0,0,0,2,176.61,0,0.11,2.5,70.69,7,1020,N/A
2012,1,5,1,0,0,0,0,0,0,0,0,1,172.20000000000002,0,0.11,2.5,67.44,7,1020,N/A
2012,1,5,1,30,0,0,0,0,0,0,0,1,165.74,0,0.11,2.5,67.42,7,1020,N/A
2012,1,5,2,0,0,0,0,0,0,0,0,0,159.06,0,0.11,2.6,63.980000000000004,7,1020,N/A
2012,1,5,2,30,0,0,0,0,0,0,0,0,152.33,0,0.11,2.7,68.53,6,1020,N/A
2012,1,5,3,0,0,0,0,0,0,0,0,0,145.59,0,0.11,2.8000000000000003,64.73,6,1020,N/A
2012,1,5,3,30,0,0,0,0,0,0,0,0,138.87,0,0.11,2.8000000000000003,64.73,6,1020,N/A
2012,1,5,4,0,0,0,0,0,0,0,0,0,132.18,0,0.11,2.8000000000000003,61.63,6,1020,N/A
2012,1,5,4,30,0,0,0,0,0,0,0,0,125.53,0,0.11,2.8000000000000003,66.06,5,1020,N/A
2012,1,5,5,0,0,0,0,0,0,0,0,-1,118.93,0,0.11,2.8000000000000003,63.84,5,1020,N/A
2012,1,5,5,30,0,0,0,0,0,0,0,-1,112.39,0,0.11,2.8000000000000003,63.84,5,1020,N/A
2012,1,5,6,0,0,0,0,0,0,0,0,-1,105.93,0,0.11,2.8000000000000003,62.34,5,1020,N/A
2012,1,5,6,30,0,0,0,0,0,0,0,-1,99.57000000000001,0,0.11,2.8000000000000003,62.36,5,1020,N/A
2012,1,5,7,0,0,0,0,0,0,0,0,-1,93.33,0,0.11,2.9000000000000004,61.74,5,1020,N/A
2012,1,5,7,30,19,250,31,19,250,31,0,-1,87.23,0,0.11,3,57.620000000000005,6,1020,N/A
2012,1,5,8,0,41,534,121,41,534,121,0,-2,81.32000000000001,0,0.11,3.3000000000000003,52.730000000000004,7,1020,N/A
2012,1,5,8,30,55,687,225,55,687,225,0,-2,75.64,0,0.11,3,49.26,8,1020,N/A
2012,1,5,9,0,64,786,330,64,786,330,0,-1,70.25,0,0.11,2.9000000000000004,49.230000000000004,9,1020,N/A
2012,1,5,9,30,72,849,428,72,849,428,0,-1,65.21000000000001,0,0.11,3,43.08,11,1020,N/A
2012,1,5,10,0,77,894,515,77,894,515,0,0,60.63,0,0.11,3.1,39.660000000000004,13,1020,N/A
2012,1,5,10,30,81,925,590,81,925,590,0,0,56.6,0,0.11,3.2,37.15,14,1020,N/A
2012,1,5,11,0,83,948,650,83,948,650,0,0,53.26,0,0.11,3.3000000000000003,36.99,15,1020,N/A
2012,1,5,11,30,197,592,572,85,963,694,8,0,50.74,0,0.11,3.2,34.68,16,1020,N/A
2012,1,5,12,0,175,682,622,85,973,721,7,2,49.18,0,0.11,3.2,36.92,17,1020,N/A
2012,1,5,12,30,179,680,629,86,976,730,7,2,48.660000000000004,0,0.11,3.2,36.9,17,1020,N/A
2012,1,5,13,0,89,966,720,89,966,720,1,2,49.22,0,0.11,3.3000000000000003,34.7,18,1020,N/A
2012,1,5,13,30,87,958,692,87,958,692,0,2,50.83,0,0.11,3.2,34.69,18,1020,N/A
2012,1,5,14,0,85,944,648,85,944,648,0,1,53.38,0,0.11,3.2,33.85,18,1020,N/A
2012,1,5,14,30,81,922,587,81,922,587,0,1,56.74,0,0.11,3,33.84,18,1020,N/A
2012,1,5,15,0,77,891,512,77,891,512,0,1,60.800000000000004,0,0.11,2.9000000000000004,33.8,18,1020,N/A
2012,1,5,15,30,71,847,424,71,847,424,0,1,65.4,0,0.11,2.4000000000000004,35.99,17,1020,N/A
2012,1,5,16,0,64,784,326,64,784,326,0,4,70.46000000000001,0,0.11,1.9000000000000001,44.660000000000004,17,1020,N/A
2012,1,5,16,30,54,688,222,54,688,222,0,4,75.86,0,0.11,1.7000000000000002,50.730000000000004,15,1020,N/A
2012,1,5,17,0,39,533,117,39,533,117,0,3,81.56,0,0.11,1.6,50.7,14,1020,N/A
2012,1,5,17,30,17,250,28,17,250,28,0,3,87.47,0,0.11,1.6,54.11,13,1020,N/A
2012,1,5,18,0,0,0,0,0,0,0,0,2,93.57000000000001,0,0.11,1.6,48.5,13,1020,N/A
2012,1,5,18,30,0,0,0,0,0,0,0,2,99.82000000000001,0,0.11,1.5,48.51,13,1020,N/A
2012,1,5,19,0,0,0,0,0,0,0,0,2,106.19,0,0.11,1.4000000000000001,47.45,13,1020,N/A
2012,1,5,19,30,0,0,0,0,0,0,0,2,112.65,0,0.11,1.2000000000000002,47.46,13,1020,N/A
