"TOA5","CR1000-M1","CR1000","22372","CR1000.Std.24","CPU:D - M1.CR1","02009","M_10"
"TIMESTAMP","RECORD","BattV","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","WS_ms_Std","WS_ms_Max","AirTC_Avg","RH","BP_700_Avg"
"TS","RN","Volts","meters/second","Deg","Deg","meters/second","meters/second","Deg C","%",""
"","","Smp","WVc","WVc","WVc","Std","Max","Avg","Smp","Avg"
"2014-11-02 08:50:00",921,12.91,1.992,135.6,10.41,0.455,3.08,25.14,83.5,313.9
"2014-11-02 09:00:00",922,13.1,2.225,130.6,12.69,0.848,4.45,24.58,84.2,313.9
"2014-11-02 09:10:00",923,13.09,4.344,139.5,12.65,1.39,7.78,25.06,84,313.8
"2014-11-02 09:20:00",924,13.08,6.418,130.5,5.678,1.08,8.88,25.2,81.1,313.6
"2014-11-02 09:30:00",925,13.1,5.883,130.4,5.887,0.83,7.83,25.52,80.4,313.5
"2014-11-02 09:40:00",926,13.1,5.195,123,6.884,0.788,7.28,25.83,82,313.5
"2014-11-02 09:50:00",927,13.1,4.299,99.5,14.43,0.962,6.99,25.85,81.6,313.6
"2014-11-02 10:00:00",928,13.1,3.663,122.8,13.44,0.641,5.2,26.03,82.8,313.7
"2014-11-02 10:10:00",929,13.1,5.629,143.3,10.57,1.531,11.3,25.82,79.59,313.6
"2014-11-02 10:20:00",930,13.1,6.014,154.8,15.46,1.588,10.21,25.03,79.69,313.5
"2014-11-02 10:30:00",931,13.1,6.188,132.3,6.258,1.102,8.23,25.96,81.2,313.5
"2014-11-02 10:40:00",932,13.09,6.489,127.6,5.598,1.102,9.17,25.97,81.3,313.4
"2014-11-02 10:50:00",933,13.09,6.317,132,6.064,0.95,8.76,25.94,80.7,313.4
"2014-11-02 11:00:00",934,13.09,7.077,127.1,4.827,0.964,9.05,25.88,77.27,313.3
"2014-11-02 11:10:00",935,13.09,7.468,124.2,4.784,0.843,9.48,25.93,76.32,313.2
"2014-11-02 11:20:00",936,13.09,6.302,116.2,8.26,1.225,8.97,26.09,80.4,313.2
"2014-11-02 11:30:00",937,13.09,5.829,114.2,5.709,1.039,8.72,25.9,80.4,313
"2014-11-02 11:40:00",938,13.09,5.197,113.9,7.806,0.908,7.32,26.26,78.02,312.9
"2014-11-02 11:50:00",939,13.08,5.906,120.3,5.146,0.747,8.01,26.05,78.43,312.7
"2014-11-02 12:00:00",940,13.08,5.444,120.9,7.6,0.812,7.43,26.34,76.22,312.5
"2014-11-02 12:10:00",941,13.08,5.635,121.9,5.311,0.803,7.63,26.17,78.26,312.3
"2014-11-02 12:20:00",942,13.05,4.925,116.2,6.93,0.864,7.18,26.48,77.51,312.2
"2014-11-02 12:30:00",943,13.05,4.524,114.1,6.93,0.855,6.77,26.4,77.31,312.2
"2014-11-02 12:40:00",944,13.05,4.28,114.9,7.457,0.826,6.34,26.01,76.97,312
"2014-11-02 12:50:00",945,13.06,4.364,114.4,7.866,0.853,6.31,26.01,76.25,311.9
"2014-11-02 13:00:00",946,13.06,4.531,120,8.65,0.735,6.38,25.97,77.1,311.6
"2014-11-02 13:10:00",947,13.06,4.084,119,8.57,0.767,5.84,26,77.1,311.4
"2014-11-02 13:20:00",948,13.09,4.259,120,7.379,0.683,5.81,26.26,74.59,311.3
"2014-11-02 13:30:00",949,13.08,4.276,117.4,7.093,0.682,6.14,26.69,72.58,311.2
"2014-11-02 13:40:00",950,13.08,4.537,120.9,6.848,0.663,6.14,26.56,72.31,311.1
"2014-11-02 13:50:00",951,13.08,4.311,118.6,8.05,0.844,6.51,26.73,70.75,311
"2014-11-02 14:00:00",952,13.08,4.62,116.3,7.068,0.978,6.86,26.51,70.92,310.9
"2014-11-02 14:10:00",953,13.08,4.878,121.2,6.827,0.805,6.87,26.11,73.09,310.7
"2014-11-02 14:20:00",954,13.09,5.1,122.4,5.253,0.825,6.68,26.13,74.93,310.6
"2014-11-02 14:30:00",955,13.09,5.088,120.8,6.434,1.039,7.14,26.32,72.04,310.5
"2014-11-02 14:40:00",956,13.09,5.247,121.7,6.359,0.77,7.05,26.3,74.04,310.4
"2014-11-02 14:50:00",957,13.09,4.908,117.3,7.809,0.973,6.91,26.25,74.11,310.4
"2014-11-02 15:00:00",958,13.09,4.677,117.9,7.336,0.854,6.84,26.29,76.83,310.3
"2014-11-02 15:10:00",959,13.09,4.74,119.7,7.126,0.922,6.75,26.11,75.13,310.2
"2014-11-02 15:20:00",960,13.09,4.41,115.6,7.221,0.848,6.25,26.37,74.15,310.2
"2014-11-02 15:30:00",961,13.09,4.847,120.1,7.462,0.844,6.69,26.07,76.49,310.1
"2014-11-02 15:40:00",962,13.09,4.935,123.5,7.339,0.794,6.59,25.96,76.49,310
"2014-11-02 15:50:00",963,13.09,4.568,122.5,4.469,0.578,5.91,25.94,77.99,310
"2014-11-02 16:00:00",964,13.1,4.32,124.6,4.879,0.606,5.91,25.97,77.41,310.1
"2014-11-02 16:10:00",965,13.02,4.055,122.6,4.733,0.466,5.03,25.86,79.65,310.1
"2014-11-02 16:20:00",966,12.99,4.376,129.3,5.354,0.621,5.98,25.82,78.8,310.1
"2014-11-02 16:30:00",967,12.83,4.132,127.1,6.542,0.496,5.19,25.67,78.63,310.1
"2014-11-02 16:40:00",968,12.81,4.118,123.6,6.977,0.642,5.79,25.59,78.57,310.1
"2014-11-02 16:50:00",969,12.75,4.149,133.3,8.02,0.735,5.98,25.64,81.9,310.1
"2014-11-02 17:00:00",970,12.74,4.077,134.9,6.574,0.622,5.79,25.48,80.7,310.2
"2014-11-02 17:10:00",971,12.72,4.53,134.3,6.71,0.771,6.11,25.39,79.48,310.2
"2014-11-02 17:20:00",972,12.71,5.139,132.9,5.481,0.869,7.35,25.4,81.1,310.1
"2014-11-02 17:30:00",973,12.69,5.197,130.1,5.915,0.737,6.4,25.29,79.76,310.2
"2014-11-02 17:40:00",974,12.68,5.381,131.8,5.127,0.747,7.02,25.25,79.93,310.2
"2014-11-02 17:50:00",975,12.67,5.416,127.5,5.088,0.702,7,25.24,79.96,310.3
"2014-11-02 18:00:00",976,12.66,4.995,126.4,4.463,0.589,6.23,25.25,79.93,310.4
"2014-11-02 18:10:00",977,12.65,4.801,130.5,5.109,0.662,6.52,25.29,78.46,310.5
"2014-11-02 18:20:00",978,12.64,5.062,130.3,4.471,0.664,6.41,25.32,79.93,310.5
"2014-11-02 18:30:00",979,12.63,4.694,132.6,5.509,0.682,6.47,25.31,79.96,310.5
"2014-11-02 18:40:00",980,12.62,4.543,128.9,4.919,0.652,6.12,25.34,79.89,310.5
"2014-11-02 18:50:00",981,12.61,4.809,130,5.352,0.552,6.17,25.41,79.69,310.6
"2014-11-02 19:00:00",982,12.61,4.751,131.1,5.45,0.708,7.29,25.45,80.2,310.6
"2014-11-02 19:10:00",983,12.6,5.72,126.7,4.469,0.791,7.21,25.49,77.78,310.6
"2014-11-02 19:20:00",984,12.59,5.34,126.1,4.365,0.723,7.15,25.53,77.34,310.7
"2014-11-02 19:30:00",985,12.58,5.039,130.5,5.509,0.865,6.75,25.54,77.61,310.8
"2014-11-02 19:40:00",986,12.58,6.03,122.5,8.53,1.17,9.64,25.25,85.3,310.9
"2014-11-02 19:50:00",987,12.57,5.654,108.8,6.889,1.107,8.99,24.38,85.6,311.1
"2014-11-02 20:00:00",988,12.53,4.058,101.1,9.33,0.815,6.39,24.46,80.8,311.1
"2014-11-02 20:10:00",989,12.52,3.478,108.4,7.271,0.627,4.83,24.84,82.7,311.1
"2014-11-02 20:20:00",990,12.51,4.238,120.7,7.012,0.823,6.46,25.19,80.5,311.2
"2014-11-02 20:30:00",991,12.51,4.384,120.2,8.07,0.798,6.23,25.32,77.99,311.3
"2014-11-02 20:40:00",992,12.51,4.476,121.1,8.03,0.771,5.89,25.38,78.19,311.3
"2014-11-02 20:50:00",993,12.5,4.115,120.6,7.455,0.77,5.66,25.38,79.25,311.4
"2014-11-02 21:00:00",994,12.53,4.418,119.3,6.959,0.782,6.14,25.35,77.85,311.4
"2014-11-02 21:10:00",995,12.53,4.558,119.6,7.107,0.688,6.49,25.33,79.55,311.4
"2014-11-02 21:20:00",996,12.53,4.175,116,7.272,0.942,6.3,25.25,79.08,311.4
"2014-11-02 21:30:00",997,12.52,4.111,113.9,9.16,0.747,6.15,25.23,78.4,311.4
"2014-11-02 21:40:00",998,12.52,3.694,119.3,6.148,0.715,5.83,25.28,80,311.4
"2014-11-02 21:50:00",999,12.51,3.405,116,6.946,0.617,4.94,25.23,79.82,311.4
"2014-11-02 22:00:00",1000,12.51,3.313,145.9,44.79,1.454,6.89,24.52,83,311.4
"2014-11-02 22:10:00",1001,12.5,1.066,191.5,30.38,0.412,1.97,23.57,81.9,311.3
"2014-11-02 22:20:00",1002,12.5,5.02,131.3,18.51,2.051,8.16,24.66,79.08,311.1
"2014-11-02 22:30:00",1003,12.49,4.418,93.5,11.87,1.512,7.55,24.33,78.19,311.1
"2014-11-02 22:40:00",1004,12.48,3.317,118,12.74,0.96,6.45,24.84,77.41,311.1
"2014-11-02 22:50:00",1005,12.48,4.616,132.4,5.726,0.698,6.12,25.24,77.21,310.9
"2014-11-02 23:00:00",1006,12.47,5.199,127.1,6.212,0.736,7.29,25.33,77.38,310.7
"2014-11-02 23:10:00",1007,12.47,5.369,128.8,5.401,0.786,7.76,25.26,75.78,310.5
"2014-11-02 23:20:00",1008,12.46,5.212,127.3,5.198,0.761,6.83,25.25,77.51,310.4
"2014-11-02 23:30:00",1009,12.46,4.581,134.5,7.774,0.948,6.95,25.19,77,310.3
"2014-11-02 23:40:00",1010,12.45,5.567,132.7,7.948,1.718,9.19,24.94,82.2,310.2
"2014-11-02 23:50:00",1011,12.41,4.704,110.6,12.26,1.291,7.51,23.96,81,310.1
"2014-11-03 00:00:00",1012,12.41,2.623,109.4,11.35,0.507,4,24.14,81.6,310
"2014-11-03 00:10:00",1013,12.4,3.399,114.2,14.54,0.792,5.19,24.62,82.7,309.8
"2014-11-03 00:20:00",1014,12.4,5.054,133.2,6.499,0.839,7.21,24.8,76.83,309.6
"2014-11-03 00:30:00",1015,12.39,4.803,122.3,6.459,0.8,6.43,24.97,76.56,309.5
"2014-11-03 00:40:00",1016,12.39,4.711,122.5,6.111,0.819,6.49,24.95,76.29,309.4
"2014-11-03 00:50:00",1017,12.42,4.949,128,5.384,0.745,6.75,24.96,74.04,309.3
"2014-11-03 01:00:00",1018,12.41,5.112,131.7,5.502,0.728,6.6,24.95,75.54,309.2
"2014-11-03 01:10:00",1019,12.41,4.906,134.2,6.106,0.86,6.79,24.93,74.93,309.2
"2014-11-03 01:20:00",1020,12.4,4.682,133.3,5.77,0.821,6.83,24.93,77.38,309.2
"2014-11-03 01:30:00",1021,12.4,4.408,133.9,6.496,0.736,6.11,24.88,75.74,309.1
"2014-11-03 01:40:00",1022,12.39,4.533,134,7.698,0.688,6.56,24.87,74.25,309.1
"2014-11-03 01:50:00",1023,12.38,4.458,128.8,7.471,0.692,6.01,24.92,74.52,309.1
"2014-11-03 02:00:00",1024,12.37,4.005,132.1,7.343,0.641,5.36,24.86,75.37,309.1
"2014-11-03 02:10:00",1025,12.37,3.882,135.6,6.878,0.62,5.23,24.87,78.02,309.1
"2014-11-03 02:20:00",1026,12.36,4.054,139.4,9.11,0.737,5.77,24.79,76.9,309
"2014-11-03 02:30:00",1027,12.36,3.99,134.8,7.742,0.683,6.1,24.82,78.43,309
"2014-11-03 02:40:00",1028,12.35,4.064,128,6.842,0.759,6.1,24.83,75.74,309
"2014-11-03 02:50:00",1029,12.34,4.55,134.8,6.097,0.589,6.15,24.9,74.21,309
"2014-11-03 03:00:00",1030,12.34,4.312,130.1,6.022,0.709,6,24.94,75.1,309
"2014-11-03 03:10:00",1031,12.32,3.773,137,9.19,0.607,5.2,24.94,78.4,309
"2014-11-03 03:20:00",1032,12.32,4.464,135.2,6.377,0.728,6.32,24.88,75.4,309.1
"2014-11-03 03:30:00",1033,12.31,4.411,128.7,6.136,0.693,6.03,24.83,71.22,309.1
"2014-11-03 03:40:00",1034,12.27,4.386,127.3,5.33,0.646,6.22,24.92,74.28,309.2
"2014-11-03 03:50:00",1035,12.26,3.944,130.8,7.524,0.538,5.23,24.87,75.17,309.3
"2014-11-03 04:00:00",1036,12.26,3.908,128.9,6.48,0.602,6.07,24.85,73.84,309.4
"2014-11-03 04:10:00",1037,12.26,3.895,134.1,6.89,0.534,5.55,24.83,74.38,309.4
"2014-11-03 04:20:00",1038,12.26,3.705,133.4,6.472,0.498,4.82,24.84,76.36,309.5
"2014-11-03 04:30:00",1039,12.25,3.735,131,6.82,0.563,5.05,24.8,74.93,309.6
"2014-11-03 04:40:00",1040,12.29,3.703,128.3,5.217,0.485,4.77,24.86,75.85,309.8
"2014-11-03 04:50:00",1041,12.29,3.509,124.6,4.749,0.503,4.63,24.89,74.72,309.9
"2014-11-03 05:00:00",1042,12.29,4.259,131.9,5.641,0.941,6.38,24.93,74.62,310
"2014-11-03 05:10:00",1043,12.28,4.263,133.8,8.12,0.657,5.88,24.95,73.7,310.1
"2014-11-03 05:20:00",1044,12.29,4.833,127.9,5.028,0.579,6.47,25.05,72.96,310.2
"2014-11-03 05:30:00",1045,12.29,4.369,127.7,5.686,0.707,7.48,25.22,78.46,310.3
"2014-11-03 05:40:00",1046,12.29,4.61,123,4.473,0.6,6.07,24.98,76.49,310.4
"2014-11-03 05:50:00",1047,12.3,4.123,123.7,8.15,0.622,5.73,25.19,75.4,310.6
"2014-11-03 06:00:00",1048,12.45,4.113,127.3,6.751,0.494,5.15,25.5,73.6,310.7
"2014-11-03 06:10:00",1049,12.35,3.823,154.1,14.6,0.876,5.89,25.04,76.02,310.9
"2014-11-03 06:20:00",1050,12.63,4.246,130.2,9.68,1.248,6.88,25.51,72.48,311
"2014-11-03 06:30:00",1051,12.51,4.965,131.8,7.455,0.755,6.81,25.7,70.17,311.1
"2014-11-03 06:40:00",1052,12.73,4.063,123.7,9.26,0.7,5.7,25.75,71.66,311.2
"2014-11-03 06:50:00",1053,12.59,4.524,127,6.692,0.632,6.15,25.73,70.27,311.4
"2014-11-03 07:00:00",1054,12.95,3.886,119,8.95,0.632,5.39,25.88,70.58,311.6
"2014-11-03 07:10:00",1055,13.04,4.202,125.7,5.884,0.645,5.59,26.11,68.47,311.7
"2014-11-03 07:20:00",1056,13.12,3.854,122.7,6.623,0.491,5.11,26.19,70.3,311.8
"2014-11-03 07:30:00",1057,13.07,4.01,123,6.309,0.473,5.38,26.21,68.33,312
"2014-11-03 07:40:00",1058,12.82,3.876,120.2,7.714,0.533,5,25.95,73.64,312.1
"2014-11-03 07:50:00",1059,13.07,4.155,120.3,7.301,0.57,5.62,26.17,70.47,312.2
"2014-11-03 08:00:00",1060,13.06,4.475,127,5.562,0.556,5.71,26.27,67.72,312.3
"2014-11-03 08:10:00",1061,13.06,3.887,126.1,6.625,0.456,4.99,26.4,68.57,312.3
"2014-11-03 08:20:00",1062,13.05,3.95,125.7,5.495,0.439,5.24,26.44,66.33,312.4
"2014-11-03 08:30:00",1063,13.08,4.019,127.8,3.823,0.457,5.6,26.48,66.87,312.4
"2014-11-03 08:40:00",1064,13.08,3.95,131.8,5.441,0.487,5.83,26.59,64.86,312.5
"2014-11-03 08:50:00",1065,13.07,3.664,134.2,6.939,0.554,5.06,26.94,65.54,312.6
"2014-11-03 09:00:00",1066,13.07,3.963,136.7,6.459,0.711,5.44,26.76,63.67,312.6
"2014-11-03 09:10:00",1067,13.07,4.102,138.7,6.861,0.654,5.36,26.76,65.95,312.6
"2014-11-03 09:20:00",1068,13.07,4.136,133.2,6.721,0.527,5.41,26.75,67.24,312.6
"2014-11-03 09:30:00",1069,13.07,4.105,129.6,5.386,0.548,5.61,26.62,66.53,312.6
"2014-11-03 09:40:00",1070,13.07,3.841,137,8.16,0.648,5.17,26.91,66.77,312.6
"2014-11-03 09:50:00",1071,13.07,3.862,137.9,7.22,0.669,5.72,26.89,65.95,312.6
"2014-11-03 10:00:00",1072,13.07,3.614,151.1,15.02,0.808,5.23,26.76,68.5,312.6
"2014-11-03 10:10:00",1073,13.07,3.797,137.8,8.05,0.653,5.33,26.68,69.62,312.5
"2014-11-03 10:20:00",1074,13.07,4.107,137.7,7.057,0.651,5.61,27.08,64.76,312.5
"2014-11-03 10:30:00",1075,13.07,4.168,139,7.082,0.603,5.56,26.94,67.65,312.4
"2014-11-03 10:40:00",1076,13.07,3.803,140.4,9.7,0.712,5.12,27.17,65.85,312.4
"2014-11-03 10:50:00",1077,13.07,3.784,143.9,13.06,0.701,5.2,27.08,68.91,312.3
"2014-11-03 11:00:00",1078,13.07,3.696,143.9,12.99,0.765,5.09,26.79,66.87,312.2
"2014-11-03 11:10:00",1079,13.07,3.887,140.5,10.13,0.768,5.51,27.14,67.07,312.1
"2014-11-03 11:20:00",1080,13.03,3.631,141.7,11.28,0.821,5.53,27.3,66.12,312
"2014-11-03 11:30:00",1081,13.03,3.712,138.2,9.39,0.719,5.26,27.3,64.76,311.9
"2014-11-03 11:40:00",1082,13.04,3.432,153.2,15.53,0.747,5.01,27.24,66.46,311.8
"2014-11-03 11:50:00",1083,13.04,3.085,154.6,17.2,0.768,4.61,27.34,65,311.7
"2014-11-03 12:00:00",1084,13.04,3.404,152.5,17.62,0.684,5.63,27.32,64.8,311.6
"2014-11-03 12:10:00",1085,13.03,3.562,164.1,13.95,0.917,6.27,26.82,67.18,311.4
"2014-11-03 12:20:00",1086,13.07,3.995,164.8,12.99,0.937,5.88,26.74,69.25,311.2
"2014-11-03 12:30:00",1087,13.07,4.238,168.4,11.09,1.128,6.21,26.65,67.69,311.1
"2014-11-03 12:40:00",1088,13.07,3.617,161.9,17.27,0.892,6.02,27.01,68.47,310.9
"2014-11-03 12:50:00",1089,13.07,3.283,153.9,15.24,0.859,5.86,27.28,67.45,310.7
"2014-11-03 13:00:00",1090,13.07,3.996,150.2,15.71,0.783,5.9,27.13,66.8,310.5
"2014-11-03 13:10:00",1091,13.07,4.367,139.4,6.943,0.674,6.35,26.98,67.04,310.4
"2014-11-03 13:20:00",1092,12.95,4.336,139.4,6.841,0.69,5.52,26.96,67.24,310.2
"2014-11-03 13:30:00",1093,13.08,4.075,142.5,9.02,0.736,6.01,26.99,66.46,310
"2014-11-03 13:40:00",1094,13.07,4.005,143.8,13.82,0.775,5.81,26.98,68.74,310
"2014-11-03 13:50:00",1095,13.09,3.958,149,13.11,0.981,6.27,27.06,70.13,309.9
"2014-11-03 14:00:00",1096,13.08,4.5,147.7,13.13,1.028,6.5,26.63,72.65,309.8
"2014-11-03 14:10:00",1097,13.09,4.778,150.1,13.16,1.013,6.96,26.54,71.73,309.7
"2014-11-03 14:20:00",1098,13.09,4.633,154.9,13.22,1.159,9.16,26.38,72.07,309.7
"2014-11-03 14:30:00",1099,13.09,5.196,160.4,12.33,1.358,8.18,26.38,73.77,309.6
"2014-11-03 14:40:00",1100,13.08,5.231,157.4,14.64,1.183,7.96,26.13,72.07,309.6
"2014-11-03 14:50:00",1101,13.09,4.594,158.7,12.79,1.156,7.05,26.29,70.17,309.6
"2014-11-03 15:00:00",1102,13.09,4.525,156.6,16.22,0.984,6.27,26.39,68.67,309.6
"2014-11-03 15:10:00",1103,13.06,4.488,162.8,12.68,0.908,7.26,26.27,71.49,309.5
"2014-11-03 15:20:00",1104,13.06,4.894,148,11.72,0.856,7.52,26.29,70.71,309.5
"2014-11-03 15:30:00",1105,13.06,4.838,143.4,9.52,0.975,6.56,26.15,71.94,309.5
"2014-11-03 15:40:00",1106,13.07,5.185,141.4,8.03,0.697,7.02,25.94,71.66,309.5
"2014-11-03 15:50:00",1107,13.04,5.052,140.2,7.538,0.907,7.49,26.03,73.81,309.5
"2014-11-03 16:00:00",1108,13.07,4.826,145.7,13.72,1.044,7.22,26.12,71.94,309.5
"2014-11-03 16:10:00",1109,13.1,5.341,141.2,8.57,0.893,7.63,25.83,72.28,309.6
"2014-11-03 16:20:00",1110,13.05,4.996,139.8,7.207,0.81,6.98,25.95,73.36,309.8
"2014-11-03 16:30:00",1111,12.96,5.044,138.6,6.228,0.773,7.49,25.86,72.96,309.9
"2014-11-03 16:40:00",1112,13.08,5.348,130.4,6.97,1.048,7.79,25.69,76.53,310
"2014-11-03 16:50:00",1113,12.84,5.955,128.5,6.79,0.844,7.89,25.32,78.84,310
"2014-11-03 17:00:00",1114,12.82,5.433,137.3,6.296,0.783,7.56,25.08,79.82,310.1
"2014-11-03 17:10:00",1115,12.77,5.73,130.5,5.211,0.822,7.33,25.07,79.08,310.1
"2014-11-03 17:20:00",1116,12.72,6.201,125.3,8.87,1.138,8.06,24.92,80.3,310.1
"2014-11-03 17:30:00",1117,12.7,5.81,123.2,8.58,1.123,7.72,24.83,78.46,310.1
"2014-11-03 17:40:00",1118,12.68,5.977,125.2,5.539,0.889,7.43,24.83,81,310.1
"2014-11-03 17:50:00",1119,12.67,5.713,122.9,7.813,0.887,7.75,24.81,80.6,310.2
"2014-11-03 18:00:00",1120,12.66,5.429,126.5,5.916,0.971,7.69,24.8,78.74,310.3
"2014-11-03 18:10:00",1121,12.65,4.997,121.7,6.846,0.927,7.34,24.81,79.42,310.4
"2014-11-03 18:20:00",1122,12.63,5.011,123.7,6.495,0.721,6.82,24.79,81,310.5
"2014-11-03 18:30:00",1123,12.63,4.345,117.4,7.477,0.86,6.42,24.71,79.79,310.5
"2014-11-03 18:40:00",1124,12.62,4.498,118.2,7.651,0.881,6.53,24.72,79.08,310.6
"2014-11-03 18:50:00",1125,12.61,4.376,111.1,7.445,0.816,6.26,24.7,79.08,310.7
"2014-11-03 19:00:00",1126,12.56,4.368,110.2,5.9,0.678,5.85,24.66,78.84,310.8
"2014-11-03 19:10:00",1127,12.56,4.249,108.9,6.903,0.744,5.72,24.75,76.56,310.9
"2014-11-03 19:20:00",1128,12.55,4.334,110.7,6.525,0.647,6.13,24.83,73.98,311
"2014-11-03 19:30:00",1129,12.55,3.976,108.8,8.44,0.714,5.84,24.97,74.62,311
"2014-11-03 19:40:00",1130,12.54,4.606,110.4,6.527,0.713,6.32,25.03,73.57,311
"2014-11-03 19:50:00",1131,12.53,4.617,106.6,9.71,0.882,7.46,25.15,76.29,311
"2014-11-03 20:00:00",1132,12.56,4.998,87.5,14.82,1.22,7.48,24.79,80.4,311.1
"2014-11-03 20:10:00",1133,12.56,3.992,84.3,14.39,1.005,6.96,24.74,78.02,311.2
"2014-11-03 20:20:00",1134,12.56,3.524,85.9,14.14,0.89,6.15,24.78,76.22,311.3
"2014-11-03 20:30:00",1135,12.55,3.658,83.6,12.75,0.978,6.09,24.87,75.23,311.3
"2014-11-03 20:40:00",1136,12.55,3.845,88.8,14.32,0.779,5.54,24.89,74.38,311.4
"2014-11-03 20:50:00",1137,12.54,2.863,95.1,11.99,0.45,3.97,24.92,74.62,311.5
"2014-11-03 21:00:00",1138,12.53,2.677,82.7,13.61,0.61,3.94,25,73.57,311.6
"2014-11-03 21:10:00",1139,12.53,3.074,105.9,11.9,0.675,4.82,25.13,74.83,311.7
"2014-11-03 21:20:00",1140,12.52,4.174,110.1,8.51,0.902,6.32,25.15,75.64,311.6
"2014-11-03 21:30:00",1141,12.52,4.272,101.4,9.12,0.822,6.31,25.09,75.3,311.6
"2014-11-03 21:40:00",1142,12.51,4.741,94,12.69,0.837,6.42,25.09,73.5,311.6
"2014-11-03 21:50:00",1143,12.51,3.902,92.8,12.25,0.915,6.85,25.18,72.96,311.7
"2014-11-03 22:00:00",1144,12.5,4.15,100.4,9.48,0.952,6.64,25.2,73.81,311.7
"2014-11-03 22:10:00",1145,12.5,4.285,102.1,8.15,0.747,6.09,25.15,73.84,311.6
"2014-11-03 22:20:00",1146,12.5,4.54,105.7,6.684,0.865,6.69,25.11,74.21,311.5
"2014-11-03 22:30:00",1147,12.5,4.415,108.3,7.065,0.634,6.07,25.12,74.83,311.5
"2014-11-03 22:40:00",1148,12.48,4.289,107.9,8.83,0.826,6.1,25.1,74.69,311.4
"2014-11-03 22:50:00",1149,12.45,3.747,109.2,7.657,0.68,6.25,25.17,75.88,311.4
"2014-11-03 23:00:00",1150,12.44,4.113,106.3,8.16,0.674,5.5,25.12,76.39,311.3
"2014-11-03 23:10:00",1151,12.44,3.877,110.7,8.16,0.695,6.22,25.06,76.8,311.1
"2014-11-03 23:20:00",1152,12.43,3.721,110.7,7.414,0.511,5.88,25.07,77.14,311.1
"2014-11-03 23:30:00",1153,12.43,3.599,112.8,8.51,0.675,5.38,25.12,76.66,311
"2014-11-03 23:40:00",1154,12.42,4.125,109.2,7.967,0.646,5.43,25.09,76.63,310.9
"2014-11-03 23:50:00",1155,12.46,3.942,109.5,8.81,0.889,6.33,25.13,77.92,310.9
"2014-11-04 00:00:00",1156,12.46,3.572,113.1,6.496,0.663,5.32,25.13,77.14,310.9
"2014-11-04 00:10:00",1157,12.45,3.222,107.6,12.19,0.562,4.76,25.13,75.71,310.8
"2014-11-04 00:20:00",1158,12.45,3.458,110.1,8.31,0.514,4.51,25.2,74.93,310.8
"2014-11-04 00:30:00",1159,12.44,3.768,116.1,7.808,0.673,5.32,25.22,74.86,310.6
"2014-11-04 00:40:00",1160,12.44,3.528,111.2,7.324,0.681,5.16,25.18,76.12,310.5
"2014-11-04 00:50:00",1161,12.44,3.271,112.6,8.19,0.586,4.9,25.11,76.08,310.4
"2014-11-04 01:00:00",1162,12.43,3.503,112.3,7.842,0.551,4.97,25.1,75.61,310.2
"2014-11-04 01:10:00",1163,12.42,3.784,118.7,6.562,0.715,5.61,25.18,74.72,310.2
"2014-11-04 01:20:00",1164,12.42,3.849,110.5,8.01,0.591,5.81,25.14,75.06,310
"2014-11-04 01:30:00",1165,12.41,3.27,108.8,8.72,0.562,4.7,25.12,75.37,310
"2014-11-04 01:40:00",1166,12.41,3.47,110.3,7.473,0.481,4.78,25.08,76.56,309.8
"2014-11-04 01:50:00",1167,12.41,3.529,93.3,13.97,0.537,4.96,25.08,74.55,309.7
"2014-11-04 02:00:00",1168,12.4,3.18,92.1,10.84,0.824,5.26,25.08,73.36,309.5
"2014-11-04 02:10:00",1169,12.39,2.913,92.2,12.88,0.827,5.39,25.1,74.01,309.6
"2014-11-04 02:20:00",1170,12.39,3.256,96.5,12.86,0.816,5.73,25.08,73.5,309.6
"2014-11-04 02:30:00",1171,12.38,3.015,103.6,11.07,0.625,4.37,25.07,74.04,309.7
"2014-11-04 02:40:00",1172,12.34,2.254,109.5,12.52,0.517,3.43,25.12,75.68,309.8
"2014-11-04 02:50:00",1173,12.34,2.33,92.6,19.65,0.474,3.52,25.1,75.81,309.8
"2014-11-04 03:00:00",1174,12.33,2.622,103.1,15.12,0.954,5.15,25.15,80.8,309.9
"2014-11-04 03:10:00",1175,12.32,3.982,134.5,9.84,0.694,5.32,24.51,84.8,309.9
"2014-11-04 03:20:00",1176,12.32,4.36,161.8,14.81,1.201,7.23,23.9,86.7,309.8
"2014-11-04 03:30:00",1177,12.31,3.732,175.3,16.18,1.297,7,23.6,88.6,309.9
"2014-11-04 03:40:00",1178,12.34,2.571,171.6,23.25,1.037,5.43,23.38,89.9,310.1
"2014-11-04 03:50:00",1179,12.34,1.738,190.2,43.5,0.862,4.96,23.46,90.2,310.1
"2014-11-04 04:00:00",1180,12.33,2.995,155.2,38.31,1.759,7.04,23.52,87.5,310.1
"2014-11-04 04:10:00",1181,12.32,4.252,122,18.32,1.011,7.11,23.71,86.1,310.3
"2014-11-04 04:20:00",1182,12.31,3.84,95,12.49,0.8,5.87,24,83,310.4
"2014-11-04 04:30:00",1183,12.3,4.644,99.3,10.93,0.911,7.7,24.2,81.5,310.4
